,Angle,HorizontalRange,MaximumHeight,TimeofFlight
359,35.9,242.33980906241132,43.85619142141374,5.983391395263156
360,36.0,242.61645823855957,44.06779372608754,5.997808696861971
361,36.1,242.89015120972925,44.279636163067245,6.012207728095327
362,36.2,243.1608846410579,44.49171615111961,6.026588445101279
363,36.300000000000004,243.42865523374408,44.70403110611693,6.040950804073669
364,36.4,243.69345972508765,44.91657844106845,6.055294761262259
365,36.5,243.95529488852944,45.129355566151986,6.06962027297287
366,36.6,244.21415753369058,45.342359888745435,6.083927295567508
367,36.7,244.4700445064115,45.555588813458314,6.098215785464501
368,36.800000000000004,244.7229526887902,45.7690397421635,6.112485699138632
369,36.9,244.97287899922017,45.982710074028745,6.126736993121265
370,37.0,245.2198203924283,46.196597205548514,6.140969624000491
371,37.1,245.46377385951155,46.410698530575615,6.15518354842125
372,37.2,245.70473642797404,46.625011440352935,6.169378723085456
373,37.300000000000004,245.94270516176277,46.839533323545346,6.183555104752152
374,37.4,246.1776771613039,47.05426156627137,6.1977126502376185
375,37.5,246.40964956353784,47.269193552135164,6.211851316415517
376,37.6,246.63861954195391,47.48432666225825,6.225971060217016
377,37.7,246.8645843066253,47.69965827531163,6.2400718386309295
378,37.800000000000004,247.0875411042426,47.91518576754752,6.254153608703841
379,37.9,247.30748721814766,48.13090651283145,6.268216327540236
380,38.0,247.52441996836643,48.34681788267424,6.282259952302635
381,38.1,247.73833671164184,48.562917246263964,6.29628444021172
382,38.2,247.94923484146588,48.77920197049809,6.310289748546471
383,38.300000000000004,248.15711178811137,48.995669420015474,6.324275834644287
384,38.400000000000006,248.3619650186633,49.2123169572286,6.3382426559011265
385,38.5,248.5637920370498,49.42914194235555,6.352190169771628
386,38.6,248.76259038407224,49.64614173345234,6.366118333769246
387,38.7,248.95835763743554,49.86331368644499,6.38002710546638
388,38.800000000000004,249.15109141177754,50.08065515516179,6.393916442494495
389,38.900000000000006,249.34078935869795,50.29816349136554,6.407786302544265
390,39.0,249.52744916678714,50.51583604478574,6.421636643365687
391,39.1,249.7110685616543,50.73367016315111,6.435467422768226
392,39.2,249.89164530595508,50.951663192221645,6.449278598620927
393,39.300000000000004,250.06917719941885,51.16981247582103,6.463070128852553
394,39.400000000000006,250.2436620788754,51.388115355869154,6.476841971451711
395,39.5,250.41509781828162,51.606569172414225,6.490594084466978
396,39.6,250.58348232874712,51.825171263665524,6.504326426007038
397,39.7,250.74881355855976,52.0439189660255,6.518038954240793
398,39.800000000000004,250.91108949321068,52.26280961412246,6.531731627397505
399,39.900000000000006,251.07030815541884,52.48184054084292,6.545404403766917
400,40.0,251.22646760515508,52.70100907736412,6.55905724169938
401,40.1,251.37956593966584,52.92031255318669,6.5726900996059845
402,40.2,251.5296012934961,53.139748296166935,6.586302935958678
403,40.300000000000004,251.67657183851261,53.3593136325496,6.5998957092904025
404,40.400000000000006,251.82047578392547,53.579005887000356,6.613468378195214
405,40.5,251.96131137631062,53.798822382638335,6.627020901328405
406,40.6,252.09907689963083,54.018760441069006,6.6405532374066425
407,40.7,252.2337706752566,54.23881738241651,6.6540653452080845
408,40.800000000000004,252.3653910619868,54.458990525356405,6.667557183572504
409,40.900000000000006,252.4939364560686,54.67927718714851,6.681028711401427
410,41.0,252.61940529121688,54.899674683669275,6.694479887658236
411,41.1,252.74179603863357,55.12018032944487,6.707910671368324
412,41.2,252.86110720702595,55.340791437683535,6.72132102161919
413,41.300000000000004,252.9773373426251,55.5615053203085,6.734710897560579
414,41.400000000000006,253.0904850292035,55.78231928799081,6.7480802584046105
415,41.5,253.2005488880923,56.00323065018193,6.761429063425893
416,41.6,253.3075275781982,56.22423671514663,6.774757271961649
